Level 0 URI,Level 0 preferred term,Level 1 URI,Level 1 preferred term,Level 2 URI,Level 2 preferred term,Level 3 URI,Level 3 preferred term,Description,Scope note,Level 0 code,Level 1 code,Level 2 code,Level 3 code
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/021,kunst,http://data.europa.eu/esco/isced-f/0219,"kunst, niet elders ingedeeld",,,K,02,021,0219
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),,,,,K,02,022
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0220,"geesteswetenschappen (met uitzondering van talen), niet nader gedefinieerd",,,K,02,022,0220
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0221,godsdienst en theologie,"Religion and theology is the study of religious beliefs, concepts, symbols, expressions and texts of spirituality.
Programmes and qualifications with the following main content are classified here:
Religious history
Study of sacred books
Study of different religions
Theology

=== Inclusions
Included in this detailed field are programmes for children and young people, usually given in religious schools or seminars, in monasteries etc., aiming to develop an interest in the tenets of their religion and sufficient familiarity with its philosophy to assist in the propagation of their faith.

=== Exclusions
Basic programmes given in religious schools, seminars etc. containing religious instruction but not emphasising it or leading to a religious vocation, are excluded from this detailed field and included in 0011 'Basic programmes and qualifications'. Islamic sharia programmes and qualifications are excluded from this detailed field and included in detailed field 0421 'Law'.",,K,02,022,0221
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0222,geschiedenis en archeologie,"History is the study of past events, especially the political, social and economic development of a country, a continent or the world. History of medicine is classified here, likewise the study of history of science and ideas. Archaeology is the study of ancient civilisations by scientific analysis of what is found in the ground.
Programmes and qualifications with the following main content are classified here:
Archaeology
Cultural history
Folklore studies
History
History of literature
History of medicine
History of science and ideas
History of technology

=== Inclusions
Restoration and preservation of artistic heritage are included here.

=== Exclusions
Study of literature combined with study of a specific language is excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.
Study of classical languages (Latin etc.) is excluded from this detailed field and included in detailed field 0231 'Language acquisition'.
Study of History of art is excluded from this detailed field and included in detailed field 0213 'Fine arts'.
Study of Music and performing arts history is excluded from this detailed field and included in detailed field 0215 'Music and performing arts'.
Study of Economic history/history of economics is excluded from this detailed field and included in detailed field 0311 'Economics'.",,K,02,022,0222
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0223,filosofie en ethiek,"Philosophy and ethics is the study of philosophy, ethics and related subjects dealing with the conception of life.
Programmes and qualifications with the following main content are classified here:
Ethics
Logic
Morals
Philosophy

=== Exclusions
Study of religion is excluded from this detailed field and included in detailed field 0221 'Religion'.
Study of Philosophy of arts is excluded from this detailed field and is included in detailed field 0213 'Fine arts'",,K,02,022,0223
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0228,interdisciplinaire programma's en kwalificaties met betrekking tot geesteswetenschappen,,,K,02,022,0228
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/022,geesteswetenschappen (met uitzondering van talen),http://data.europa.eu/esco/isced-f/0229,"geesteswetenschappen (met uitzondering van talen), niet elders ingedeeld",,,K,02,022,0229
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/023,talen,,,,,K,02,023
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/023,talen,http://data.europa.eu/esco/isced-f/0230,"talen, niet nader gedefinieerd",,,K,02,023,0230
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/023,talen,http://data.europa.eu/esco/isced-f/0231,taalverwerving,"Language acquisition is the study of the structure and composition of languages taught as second or foreign languages (i.e. that are intended for non-native or non-fluent speakers of the language). It includes the study of related cultures, literature, linguistics and phonetics if related to the specific language being acquired and forms part of the same programme or qualification. Classical or dead languages are included here as it is assumed there are no native speakers of the language and hence the manner of teaching and the content of the curriculum are more similar to the teaching of foreign languages.
Programmes and qualifications with the following main content are classified here:
Classical languages
Exogenous languages
Foreign languages
Interpretation
Phonetics
Second languages, for example English as a second language
Sign language
Sign language interpreting
Translation

=== Inclusions:
Language and linguistics studies are included here if the linguistics are related to a specific language or languages being acquired and forming part of the same programme or qualification. Translation and interpretation are included here.

=== Exclusions:
The study of the mother tongue or first language (i.e. that are intended for native, fluent or competent speakers of the language), even if this language is not a national language of the country of study (e.g. programmes for immigrants learning their mother tongue) are excluded from this detailed field and included in detailed field 0232 'Literature and linguistics'.",,K,02,023,0231
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/023,talen,http://data.europa.eu/esco/isced-f/0232,literatuur en linguïstiek,"Literature and linguistics is here defined as the study of language(s) intended for native, fluent or competent speakers of the language. It includes the study of related literature and linguistics and may or may not include the structure and composition of the language.
Programmes and qualifications with the following main content are classified here:
Creative writing
First language
Indigenous languages
Linguistics
Literature
'Mother tongue' languages
Native first languages

=== Inclusions
Languages taught as the first language ('mother tongue'), even if the language is not the national language of the country of study (e.g. programmes for immigrants in their home or first language) are included here. Local and regional languages are included here if they are first languages spoken by a significant minority in the country and are intended for at least competent speakers of the language.
Study of comparative literature is included here. Study of general linguistics (not related to the study of a particular language) is included here. Study of literature in general (not combined with study of a special language) is included here.

=== Exclusions
Language programmes are excluded from this detailed field if the language is taught as a foreign or a second language, and are then included in 0231 'Language acquisition'.
Programmes in literacy and numeracy are excluded from this detailed field and included in detailed field 0021 'Literacy and numeracy'.
Sign language programmes are excluded from this detailed field and included in detailed field 0231 'Language acquisition'.",,K,02,023,0232
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/023,talen,http://data.europa.eu/esco/isced-f/0239,"talen, niet elders ingedeeld",,,K,02,023,0239
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/028,interdisciplinaire programma's en kwalificaties met betrekking tot kunst en geesteswetenschappen,,,,,K,02,028
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/028,interdisciplinaire programma's en kwalificaties met betrekking tot kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/0288,interdisciplinaire programma's en kwalificaties met betrekking tot kunst en geesteswetenschappen,Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to arts and humanities are classified here.,,K,02,028,0288
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/029,"kunst en geesteswetenschappen, niet elders ingedeeld",,,,,K,02,029
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/02,kunst en geesteswetenschappen,http://data.europa.eu/esco/isced-f/029,"kunst en geesteswetenschappen, niet elders ingedeeld",http://data.europa.eu/esco/isced-f/0299,"kunst en geesteswetenschappen, niet elders ingedeeld",,,K,02,029,0299
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",,,,,,,K,03
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/030,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet nader gedefinieerd",,,,,K,03,030
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/030,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet nader gedefinieerd",http://data.europa.eu/esco/isced-f/0300,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet nader gedefinieerd",,,K,03,030,0300
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,,,,,K,03,031
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0310,"sociale en gedragswetenschappen, niet nader gedefinieerd",,,K,03,031,0310
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0311,economie,"Economics is the study of economic policy, economic theory and economic decisionmaking.
Programmes and qualifications with the following main content are classified here:
Econometrics
Economic history
Economics
Political economics

=== Exclusions
Study of economics where emphasis is given to business studies is excluded from this detailed field and classified under 041 'Business and administration'. Study of home economics is excluded from this detailed field and included in the detailed field 1011 'Domestic services'.",,K,03,031,0311
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0312,politieke wetenschappen en maatschappijleer,"Political sciences and civics is the study of government and political principles or practice. The study of the rights and duties of the citizens are included here.
Programmes and qualifications with the following main content are classified here:
Civics
Human rights
International relations
Peace and conflict studies
Political history
Political science
Public policy studies

=== Exclusions
Study of political economics is excluded from this detailed field and included in the detailed field 0311 'Economics'.",,K,03,031,0312
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0313,psychologie,"Psychology is the study of the human mind and behaviour as a result of individual differences, experience and environment.
Programmes and qualifications with the following main content are classified here:
Cognitive science
Psychoanalysis
Psychology
Psychotherapy",,K,03,031,0313
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0314,sociologie en culturele studies,"Sociology and cultural studies is the study of human beings and the way they behave in groups and in relation to society. The study of ethnology and social anthropology are included here, likewise the study of human and social geography.
Programmes and qualifications with the following main content are classified here:
Criminology
Cultural geography
Cultural studies
Demography/population studies
Ethnology
Gender studies
Social anthropology
Sociology

=== Exclusions
Social welfare where emphasis is given to practical social work is excluded from this detailed field and included in detailed field 0923 'Social work and counselling'.
Physical geography is excluded from this detailed field and included in detailed field 0532 'Earth science'.",,K,03,031,0314
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/031,sociale en gedragswetenschappen,http://data.europa.eu/esco/isced-f/0319,"sociale en gedragswetenschappen, niet elders ingedeeld",,,K,03,031,0319
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/032,journalistiek en informatiewetenschappen,,,,,K,03,032
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/032,journalistiek en informatiewetenschappen,http://data.europa.eu/esco/isced-f/0320,"journalistiek en informatiewetenschappen, niet nader gedefinieerd",,,K,03,032,0320
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/032,journalistiek en informatiewetenschappen,http://data.europa.eu/esco/isced-f/0321,journalistiek en verslaggeving,"Journalism and reporting is the study of the theory and practices of journalism/reporting as part of the field of mass communication. Journalism and reporting is about the wording and content of messages. It comprises news reporting, writing commentaries and feature stories of public interest etc.
Programmes and qualifications with the following main content are classified here:
Broadcast journalism
Editing
Information (wording and content)
Journalism
Mass communication (wording and content)
News reporting

=== Exclusions
Study of techniques for mass communication (e.g. printing and radio/TV production) is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of lay-out and publishing design is excluded from this detailed field and included in detailed field 0211 'Audio-visual techniques and media production'.
Study of public relations is excluded from this detailed field and included in detailed field 0414 'Marketing and advertising'.",,K,03,032,0321
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/032,journalistiek en informatiewetenschappen,http://data.europa.eu/esco/isced-f/0322,"bibliotheekwetenschappen, informatiewetenschappen en archivistiek","Library, information and archival studies is the study of the methods of selecting, acquiring, organizing and storing collections of information, and facilitating the use of information. Museum and library studies are included here.
Programmes and qualifications with the following main content are classified here:
Archival sciences
Curatorial studies
Documentation
Information science
Library studies
Museum documentation
Museum studies
Museology

=== Exclusions
Restoration and preservation of artistic heritage are excluded from this field and included in field 0222 'History and archaeology'.",,K,03,032,0322
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/032,journalistiek en informatiewetenschappen,http://data.europa.eu/esco/isced-f/0329,"journalistiek en informatiewetenschappen, niet elders ingedeeld",,,K,03,032,0329
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/038,"interdisciplinaire programma's en kwalificaties met betrekking tot sociale wetenschappen, journalistiek en informatiewetenschappen",,,,,K,03,038
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/038,"interdisciplinaire programma's en kwalificaties met betrekking tot sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/0388,"interdisciplinaire programma's en kwalificaties met betrekking tot sociale wetenschappen, journalistiek en informatiewetenschappen","Inter-disciplinary programmes and qualifications to which the greatest intended learning time is devoted to social sciences, journalism and information are classified here.",,K,03,038,0388
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/039,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet elders ingedeeld",,,,,K,03,039
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/03,"sociale wetenschappen, journalistiek en informatiewetenschappen",http://data.europa.eu/esco/isced-f/039,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet elders ingedeeld",http://data.europa.eu/esco/isced-f/0399,"sociale wetenschappen, journalistiek en informatiewetenschappen, niet elders ingedeeld",,,K,03,039,0399
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",,,,,,,K,04
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/040,"bedrijfskunde, bestuurskunde en recht, niet nader gedefinieerd",,,,,K,04,040
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/040,"bedrijfskunde, bestuurskunde en recht, niet nader gedefinieerd",http://data.europa.eu/esco/isced-f/0400,"bedrijfskunde, bestuurskunde en recht, niet nader gedefinieerd",,,K,04,040,0400
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,,,,,K,04,041
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0410,"bedrijfskunde en bestuurskunde, niet nader gedefinieerd",,,K,04,041,0410
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0411,boekhouding en belastingen,"Accounting and taxation is the study of maintaining, auditing and recording financial transactions.
Programmes and qualifications with the following main content are classified here:
Accounting
Auditing
Bookkeeping
Tax accounting
Tax management

=== Exclusions
Study of tax laws is excluded from this detailed field and included in detailed field 0421 'Law'.",,K,04,041,0411
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0412,"financiën, banken en verzekeringen","Finance, banking and insurance is the study of planning, directing, organizing and controlling financial activities and services. It includes the control and monitoring of the financial resources of organizations, institutions and individuals, and the provision of financial services at the corporate and individual level.
Programmes and qualifications with the following main content are classified here:
Bank teller studies
Banking and finance
Finance theory
Insurance
Investment analysis
Investments and securities
Pension insurance
Social insurance
Stock-broking

=== Exclusions
Study of actuarial science is excluded from this detailed field and included in detailed field 0542 'Statistics'.",,K,04,041,0412
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0413,management en bestuur,"Management and administration is the study of planning, directing and operating the functions and activities of organizations and institutions. Programmes in management also including administration, economics, finance etc. are included here if emphasis is given to management and administration.
Programmes and qualifications with the following main content are classified here:
Administration
Educational management
Employment management
Entrepreneurship
Health administration
Logistic management
Management science
Office management
Organizational theory and behaviour
Personnel administration
Personnel management
'Start your own business' courses
Supply change management
Training management

=== Inclusions:
Study of leadership in the context of management is included here.

=== Exclusions:
Training in leadership in the context of personal development is excluded from this detailed field and included in detailed field 0031 'Personal skills'.
Study of administration in the meaning of office work is excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.",,K,04,041,0413
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0414,marketing en reclame,"Marketing and advertising is the study of promoting the exchange processes of goods and services between organizations and/or individuals, and the study of consumer behaviour and requirements. It includes the study of the role of product development, pricing, distribution, promotion and sales in order to maximise business performance.
Programmes and qualifications with the following main content are classified here:
Advertising
Consumer behaviour
Market research
Marketing
Merchandising
Public relations",,K,04,041,0414
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0415,secretariaats- en kantoorwerk,"Secretarial and office work is the study of administrative procedures and practices, office technology and clerical, shorthand and keyboard skills. Specialised secretarial programmes (bilingual, medical, law, accounting etc) are included if the programme has secretarial work as its objective, rather than work as specialised assistants.
Programmes and qualifications with the following main content are classified here:
Administrative and secretarial services
Clerical programmes
Data entry
Foreign language secretary programmes
Keyboard skills
Legal secretary programmes
Medical secretary programmes
Operation of office equipment
Receptionist training
Secretarial programmes
Shorthand
Switchboard operating
Typing

=== Inclusions
Broad secretarial programmes comprising among other things computer courses are included here.

=== Exclusions
Separate programmes or qualifications in using a specific computer software are excluded from this detailed field and included under detailed field 0611 'Computer use'.
Office management is excluded from this detailed field and included in detailed field 0413 'Management and administration'.
Hotel receptionist programmes are excluded from this detailed field and included in detailed field 1013 'Hotel, restaurant and catering'.",,K,04,041,0415
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0416,groot- en detailhandel,"Wholesale and retail sales is the study of buying and selling goods and services, including stock management, pricing practices, loss prevention, sales systems and procedures. It includes the study of the workings and current trends of the wholesale and retail industries. Selling of buildings and properties is also included.
Programmes and qualifications with the following main content are classified here:
Auctioneering
Consumer services
Demonstration techniques
Purchasing
Real-estate business
Retailing
Stock-keeping
Ware-housing
Wholesaling

=== Inclusions
Study of buying and selling buildings and properties is included here.",,K,04,041,0416
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0417,beroepsvaardigheden,"Work skills is the study of the structure and function of working life. It comprises programmes, mainly given as staff training, related to the working place and to work assignments.
Programmes and qualifications with the following main content are classified here:
Clients' needs
Company knowledge
Customer service training
'Introduction to work' courses
Organization at work
Quality assurance
Trade union courses (general)
Work development

=== Inclusions
Staff training related to the work place or work assignments is included here.

=== Exclusions
Training related to the work place or work assignments is excluded from this detailed field if it has more to do with personal development than work development and is included in detailed field 0031 'Personal skills'.
Staff training which can be classified to any other field is excluded from this detailed field and included in the appropriate field (e.g. quality courses should, if technical, be included in the detailed fields under 071 'Engineering and engineering trades'.)
Programmes in work environment should be included in detailed field 1022 'Occupational health and safety'.
Programmes, mostly at tertiary level, dealing with working life in general in terms of the labour market, the social partners, industrial psychology etc. are excluded from this detailed field and included in the detailed fields under 031 'Social and behaviour sciences'.",,K,04,041,0417
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/041,bedrijfskunde en bestuurskunde,http://data.europa.eu/esco/isced-f/0419,"bedrijfskunde en bestuurskunde, niet elders ingedeeld",,,K,04,041,0419
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/042,recht,,,,,K,04,042
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/042,recht,http://data.europa.eu/esco/isced-f/0421,recht,"Law is the study of the principles and procedures for formally maintaining social order, including training for legal professions such as advocate or training for the judicial bench.
Programmes and qualifications with the following main content are classified here:
Commercial law
Criminal justice studies
History of law
Indigenous law
Jurisprudence
Labour law
Legal practice
Notary/Notary's practise
Paralegal studies

=== Exclusions
Court reporting programmes and legal secretary programmes are excluded from this detailed field and included in detailed field 0415 'Secretarial and office work'.
Police studies are excluded from this detailed field and included in detailed field 1032 'Protection of persons and property'.",,K,04,042,0421
http://data.europa.eu/esco/skill/c46fcb45-5c14-4ffa-abed-5a43f104bb22,kennis,http://data.europa.eu/esco/isced-f/04,"bedrijfskunde, bestuurskunde en recht",http://data.europa.eu/esco/isced-f/048,"interdisciplinaire programma's en kwalificaties met betrekking tot bedrijfskunde, bestuurskunde en recht",,,,,K,04,048
